,Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
331,BBB,Company 264,Rating agency 4,6/15/2012,Capital Goods,2.627480979,1.352679026,0.315203916,58.8310818,0.096465391,0.14368012,0.471987932,0.167215741,0.075936007,0.133713297,0.179967999,0.784298068,8.133702363,1.389094361,0.585500628,0.324009407,0.997391102,2.212105408,5.150732398200001,2.386969433,0.144843211,7.443571923,2.188031554,0.045179073,12.22807517
332,BBB,Company 198,Rating agency 4,6/15/2012,Health Care,3.265878963,2.503242135,0.559484454,42.53817666,0.243871562,0.09578642420000001,0.904711228,0.340107653,0.135374095,0.211817163,0.190226467,0.563326359,3.244914434,0.404682857,0.291309075,0.257678197,0.847861655,1.5067670633999999,5.6657397550000015,1.418372139,0.09543394360000002,0.276342151,2.290511888,0.345081404,2.521044111
333,BBB,Company 466,Rating agency 4,6/15/2012,Capital Goods,1.587379117,0.794955462,0.079066442,45.24477574,0.02647673,0.039318088,0.254628906,0.044503207,0.051510994,0.115750234,0.19038767,1.953598615,10.61235666,2.641581805,0.723031298,0.32080594,0.436340043,0.622452203,0.864382598,3.644332159,0.03922623,11.25198012,1.453410636,0.023177854,8.850091371
335,BBB,Company 209,Rating agency 4,6/15/2012,Basic Industries,2.244814778,1.082557694,0.949249143,10.8468255,0.10189967920000001,0.1476628632,0.557451421,0.12540958419999998,0.091192546,0.151600275,0.190908344,0.290299667,0.491941568,1.001163151,0.479897749,0.336418283,0.063819336,0.341702055,1.9141118528,2.078247085,0.15022559539999997,7.478707074,5.28811765,0.37387967,2.968400053
336,BBB,Company 111,Rating agency 4,6/15/2012,Transportation,1.033206745,0.783345875,0.161975594,33.16853127,0.172308383,0.153235333,0.996074138,0.290243316,0.066470878,0.063216556,0.192379844,0.394230335,0.457967289,1.889412426,0.649456711,0.595144097,0.328181023,3.106937831,2.8536363810000003,2.896124756,0.152726688,7.924562599,9.404143782,0.289027627,1.449552502
337,BBB,Company 64,Rating agency 4,6/15/2012,Consumer Non-Durables,2.249979459,1.337927737,0.431926716,49.33335588,0.066493358,0.095732046,0.180271281,0.10861741,0.078543548,0.134766073,0.196285701,1.169386523,2.859475084,1.529531501,0.605811792,0.285637617,0.124542178,0.486329083,5.381227192,2.509595611,0.0949071,6.57418603,3.951730494,0.048509777,9.547894162
338,BBB,Company 128,Rating agency 4,6/15/2012,Basic Industries,2.188374618,1.678604835,0.839892412,49.30205208,0.051526046,0.056220707,0.27048151,0.056238223,0.050143321,0.06506476,0.204489038,0.96767334,2.210530394,3.106480065,0.752349895,0.21471626,0.569755305,3.506171372,6.1948872754,4.057736009,0.056337895,6.837464181,6.136258232,0.102403483,7.520639095
339,BBB,Company 144,Rating agency 4,6/15/2012,Health Care,1.360666145,1.179279484,0.19946442,45.9434408,0.093115137,0.151952447,0.412647243,0.170729478,0.084627592,0.154680853,0.205532648,0.898110393,9.550117649,1.460277181,0.592401816,0.397462422,0.835393696,7.134671728,2.342247389,2.438071229,0.150457418,9.497222046,8.491122963,0.153651858,12.62424155
340,BBB,Company 583,Rating agency 2,6/15/2012,Technology,1.858633829,1.354824666,0.780343343,50.01889444,0.046516367,0.009039834,0.196404815,0.073928093,0.055622672,0.017365782,0.208395748,1.192751453,4.846668268,2.768199907,0.733463704,0.679448007,0.335167837,0.927230673,7.004294853,3.713686901,0.00911547,4.551595556,2.823671811,0.115253018,4.283802294
341,BBB,Company 110,Rating agency 4,6/15/2012,Consumer Services,1.941105907,0.8580314572000001,0.438229673,23.30168254,0.186320708,0.206636324,0.279220658,0.238643366,0.106597454,0.128295586,0.208455889,0.578163524,3.231681712,0.941681379,0.487425341,0.099962175,0.665569421,2.378573675,3.8004851908,1.95576289,0.205531652,9.779604146,3.545363048,0.287969529,14.79192234
342,BBB,Company 566,Rating agency 2,6/15/2012,Miscellaneous,0.952094252,0.825315626,0.308013698,68.02525224,0.078973181,0.124546638,0.253091325,0.123926123,0.088673143,0.242760273,0.213947716,1.135659644,7.5253156928,1.386762024,0.575607994,0.359780733,0.75597572,1.146624408,1.940953517,2.38551353,0.125133492,9.296930066,1.540479164,0.088409394,13.6408271
343,BBB,Company 36,Rating agency 4,6/15/2012,Transportation,1.084971792,0.913448421,0.289387344,35.24911967,0.155578781,0.244620148,0.802594304,0.293208572,0.061595486,0.1080661,0.217121852,0.397226297,0.467986968,2.494439395,0.716739839,0.36658219,0.344796721,1.100988391,5.266957875799999,3.465093238,0.245773825,7.494249321,3.228022271,0.298131958,1.93718346
345,BBB,Company 172,Rating agency 4,6/15/2012,Basic Industries,3.467465896,2.637514086,0.6365099653999999,32.72969285,0.253182845,0.252070283,0.312010948,0.269869625,0.160171006,0.181576519,0.218021519,0.626528968,1.50299861,0.353817709,0.260919818,0.29633525,0.478683954,2.59109925,2.3420896646,1.368538095,0.253001037,8.685581885,5.411899431,0.246059422,7.175132389
346,BBB,Company 261,Rating agency 4,6/15/2012,Energy,1.385515832,1.261947481,0.826021246,44.34718158,0.0975454428,0.1086198856,0.999265855,0.15480938360000002,0.11517664,0.12586239,0.221089909,0.280379822,0.463146607,0.925309801,0.482235675,-0.033247249,-0.209975784,-3.15686786,16.97615881,1.912736083,0.1088839082,4.716844454,7.551318771999999,0.15297177039999998,0.0
348,BBB,Company 265,Rating agency 4,6/15/2012,Capital Goods,1.130392776,0.371704179,0.187008067,0.0,0.080549425,0.107321166,0.196244874,0.11215981,0.095203285,0.18950097,0.237569949,1.183875559,4.245808031,2.488560264,1.006683465,0.25460679,0.995145846,6.478129911,6.41714503,2.5612629788000003,0.107978056,4.118566521,6.544546865,0.100366967,4.434666175
349,BBB,Company 386,Rating agency 4,6/15/2012,Technology,1.248673287,0.885853821,0.397276749,16.31557224,0.163133589,0.249311892,0.96834645,0.264040429,0.124611677,0.292448075,0.240118788,0.759640638,6.82949736,0.962130855,0.49066826,0.346034754,0.868842828,2.897979368,4.590069217,1.946606524,0.250679642,12.31201592,3.268714637,0.263030441,1.107743036
350,BBB,Company 493,Rating agency 4,6/15/2012,Capital Goods,3.370826469,2.184123841,0.798476411,71.15110016,0.132529122,0.181329169,0.317743697,0.190321078,0.118176349,0.187512254,0.240225063,0.885323508,10.31637936,1.040687625,0.51646561,0.263451811,0.816428714,2.718150192,3.828704934,2.039739628,0.183621759,6.259387249,3.360223663,0.144098019,7.094973889
351,BBB,Company 431,Rating agency 2,6/15/2012,Technology,1.321667724,0.63552153,0.258384779,33.4996005,0.020744906,0.022003681,0.054981005,0.021266691,0.050955277,0.131662247,0.258986668,1.162815315,13.47046737,4.06600575,0.810444432,0.030866866,1.006824964,1.112897169,4.153571192399999,5.050037758,0.021924112,5.368266109,1.09217926,0.029648882,5.279994128
353,BBB,Company 150,Rating agency 4,6/15/2012,Basic Industries,1.196414177,0.611751086,0.34589162,16.40630485,0.237002669,-0.005091770799999998,0.394510114,0.346165997,0.110751187,0.172451368,0.278619703,0.464536698,0.642824159,1.525232904,0.605718891,0.186937317,0.613812762,1.4607873662,4.2225576426,2.500260564,0.329102252,4.740999043,2.7986730164,0.336733824,10.77212348
354,BBB,Company 199,Rating agency 4,6/15/2012,Consumer Services,1.844867726,1.140009798,0.556392723,12.13495533,0.107138506,0.155117807,0.997886356,0.146592806,0.0484206794,0.106345702,0.281823603,1.598738826,4.9969991,0.684825935,0.40480596,0.308928948,0.669303935,1.435492366,2.675544589,1.662948948,0.153256069,6.493753544,2.142345785,0.138803906,9.161617217
355,BBB,Company 225,Rating agency 4,6/15/2012,Basic Industries,3.408304764,1.7141440172,0.5335687189999999,15.61579505,0.218615253,0.102084404,0.476168924,0.13522065020000001,0.141306555,0.072647257,0.288844361,0.656573927,1.121320488,1.043757714,0.511487233,0.27620631279999996,1.005512105,6.982122977,5.6389406410000005,2.035447824,0.101617167,4.144784302,7.051105185,0.320193166,4.813829248
357,BBB,Company 161,Rating agency 4,6/15/2012,Basic Industries,2.019563504,0.203083752,0.174409398,0.0,0.109112453,0.121883434,0.342637851,0.172923449,0.09836675,0.145558969,0.293004582,0.895037155,3.41591333,2.032942036,0.664516022,0.328222256,0.557792684,3.354364473,2.647197717,3.026797481,0.123684693,4.88421081,5.954110784,0.127057117,4.832585693
358,BBB,Company 258,Rating agency 2,6/15/2012,Consumer Durables,1.255153221,0.549391534,0.089963233,35.76978148,0.051121944,0.076571642,0.146985829,0.096553397,0.061112642,0.122316771,0.366832617,1.187710213,3.833634216,4.99912261,0.838475169,0.307264066,0.53708009,3.061124069,4.7940158338000005,4.283071215400001,0.075710183,5.355133661,5.756386227,0.11003723,8.4221425
359,BBB,Company 158,Rating agency 4,6/15/2012,Basic Industries,2.058246323,1.329565897,0.522810159,32.41668409,0.097459955,0.134500277,0.228259927,0.142162694,0.111676714,0.188988984,0.372054981,1.153512652,2.299782433,2.299072375,0.700149146,0.317956949,0.268216614,1.211703605,1.7642265477999999,3.30482455,0.133355974,6.228360387,4.456712091,0.086726921,5.786278258
361,BBB,Company 186,Rating agency 4,6/15/2012,Energy,1.275180915,0.994033843,0.505445285,34.36435893,0.235444645,-0.000694770599999997,0.467391678,0.150626163,0.0415710768,0.07310012140000001,0.409088954,0.88326252,1.512170122,0.897677259,0.463347947,0.360213807,0.333003779,-0.32130802440000006,4.314723517599999,1.979102639,0.006370813,0.153287676,0.8672505814000001,0.351842693,6.431318069
362,BBB,Company 509,Rating agency 4,6/15/2012,Capital Goods,1.470399378,0.620600422,0.22331967,27.75923871,0.062913095,0.092918698,0.337477092,0.097040214,0.133839373,0.0832509292,0.1563955724,2.167586226,9.820986334,2.242490047,0.691715868,0.327422157,0.492698471,1.807178227,4.236700891,3.293434828,0.093318683,2.514455328,3.669315157,0.060300009,10.5070949
363,BBB,Company 196,Rating agency 4,6/15/2012,Basic Industries,3.113300815,2.354395159,0.851512383,37.41154758,-0.04134221,-0.0383241562,0.552678584,-0.009173527199999998,-0.0096534342,-0.037215043600000004,0.1801998948,0.847005582,1.554619048,1.001128039,0.505033609,0.440814876,0.71082693,1.717681237,4.064087294,2.017363235,-0.038588629400000005,8.059286526,2.453549614,0.30290652,6.181358864
365,BBB,Company 350,Rating agency 4,6/15/2012,Consumer Services,0.943006941,0.679577006,0.486279964,8.199861195,0.104605147,0.130605499,0.274409266,0.144411838,0.14996412,0.261485988,0.1048390342,1.440516616,3.107223911,3.875783659,0.794501035,0.194550078,0.568295337,2.633519877,2.929530327,4.805202339,0.131169443,9.708535177,4.668621704,0.172771609,4.856038288
366,BBB,Company 89,Rating agency 4,6/15/2012,Consumer Non-Durables,0.927311905,1.14151506,0.431267584,0.0,0.142526168,0.236740286,0.376969663,0.256196257,0.091743101,0.190593475,0.1282238524,0.63780427,10.84278735,1.1985910194,0.905516292,0.388739996,0.977114506,1.689934749,4.9985259514,1.9929996436000004,0.233184842,10.84955797,1.737075641,0.150409117,15.21975041
367,BBB,Company 18,Rating agency 4,6/15/2012,Capital Goods,1.157375511,0.294521055,0.296613547,0.0,0.05655432,0.07880923,0.078909129,0.086027253,0.070110411,0.139843806,0.131543074,1.223124319,10.17179568,3.2801799654,0.964190918,0.267166113,0.814690186,6.6323980019999995,9.6206362662,4.5049847518,0.078583862,6.426012661,12.78200424,0.090815169,18.92311437
368,CCC,Company 501,Rating agency 4,6/15/2012,Finance,1.7685957858,1.3166161938,0.6375743548,17.27576867,0.014940087200000002,0.014345422399999997,1.009308563,0.06091162800000001,-0.067180503,-0.073971029,0.0282595002,0.207853629,2.1062138154,5.015144506,0.836383366,-0.003262902,1.000305613,-0.7138834011999999,6.0072293782,4.5441821752000005,0.014469758,-0.787634378,0.5134329047999999,0.1122431612,0.0
369,CCC,Company 478,Rating agency 2,6/15/2012,Consumer Services,0.722500948,0.547537569,0.377595933,9.081400859,-0.001641826,-0.002665845,0.905220362,0.100032682,-0.000653627,-0.001159029,0.087724676,0.395728753,0.657330309,3.907570102,0.792457886,0.1585309774,0.555619911,1.617813464,4.6943599346,4.878830974,-0.00270261,8.904619671,2.892435353,0.107610575,2.042307477
370,CCC,Company 262,Rating agency 4,6/15/2012,Basic Industries,2.544924932,1.225065599,0.956599712,12.90326034,0.008275362,-0.054424529,0.066260809,0.034728411,0.006264356,-0.04499137,0.010802485,0.752366126,1.112863549,0.739045533,0.425311749,0.22661015,0.8413169530000001,1.3193498018,6.4331778034,1.728478437,-0.054243651,0.988549069,2.5032586014,-0.002151997,14.72734501
371,CCC,Company 396,Rating agency 4,6/15/2012,Capital Goods,2.129875065,0.410921844,0.411961065,0.0,0.006976591,0.013047761,0.148669821,0.012519333,0.006446831,0.016534282,0.023900862,0.920132273,7.731651445,2.708557766,0.727434987,0.591314496,0.7492105654000001,-0.546433188,2.2001084684,3.728980217,0.012965512,18.14361646,0.173334696,0.002908308,7.296627682
372,CCC,Company 407,Rating agency 4,6/15/2012,Technology,1.9371327835999999,1.3141616128,1.178791046,30.73904553,0.0036875225999999984,0.307166452,0.996940619,0.308991104,0.085429333,0.090280741,0.091898771,0.273440115,6.968746636799999,0.091072621,0.6053821504,0.20328502,0.981024493,-0.24939972160000004,5.201246499,1.087771323,0.307596079,-0.170765847,-0.05672691840000001,0.451034852,7.969312767
374,CCC,Company 373,Rating agency 4,6/15/2012,Energy,3.43840655,1.3475951254,0.5899908683999999,57.13096419,0.238532822,0.038151247,1.009804109,0.0809438476,0.045995683,0.080986568,0.125185055,0.190338031,0.303266593,1.735430616,0.638726872,0.3674119,1.007396735,1.902222324,5.330434259,2.703748132,0.06461804940000002,14.67342322,1.924837687,0.197981807,0.0
376,CCC,Company 472,Rating agency 4,6/15/2012,Finance,0.97511265,0.964934843,0.024755389,19.24979687,0.155277622,0.187342903,0.990969279,0.190685258,0.045382335,0.07003154,0.257327193,0.289959977,2.4378357504,4.636455216,0.818269339,0.181036172,1.001534413,0.8768612294,9.815873877,5.645615176,0.189440218,4.755795464,1.4534315226000003,0.13632306079999998,0.0
377,CCC,Company 567,Rating agency 4,6/15/2012,Consumer Services,2.599725595,2.316304136,0.11490091,65.77052133,0.177572104,0.135988763,0.314503035,0.206560819,0.074872566,0.058642972,0.271919138,0.413886242,6.602973117,2.642188581,0.719973923,0.22541504959999997,0.934848652,0.002192941,0.000104473,3.693354093,0.137011116,7.506446681199999,0.002369964,0.22441779,4.293521535799999
379,A,Company 19,Rating agency 4,6/19/2012,Energy,1.447391846,1.41643296,0.48041293,82.5675449,0.1354758956,0.1108244816,0.997294715,0.1317582582,0.113867406,0.200611699,0.181522471,0.400070311,0.52256852,0.601448493,0.373101992,0.398823683,0.388778137,5.918566408,7.254704344,1.597889439,0.11043593459999998,5.611919157,6.3847583303999995,0.1852803932,1.379856502
380,BBB,Company 31,Rating agency 3,6/21/2012,Basic Industries,2.387620159,1.659889176,0.433040911,77.875491,0.076471598,0.065363157,0.179061249,0.077988897,0.074758091,0.082044909,0.159910733,0.980954858,3.00397336,1.116420755,0.522964655,0.029547558,-0.17911428,-0.541685792,6.623469154,2.106150076,0.06594275,6.101837299,3.00252114,0.062258587,5.497279623
381,B,Company 414,Rating agency 3,6/25/2012,Consumer Durables,1.015368536,0.001670394,0.001669843,0.0,0.009732033,0.015994218,0.153656894,0.027459376,0.032656248,0.106855786,0.145138291,0.6953279376,14.22341061,4.434522007,0.994350013,0.16267182460000001,-0.032880954,-0.097392307,0.03638034,4.464095254,0.015854531,5.145009409,2.948443337,0.019642826,8.549114319000001
382,BBB,Company 405,Rating agency 3,6/26/2012,Consumer Services,0.930485182,0.08955186,0.088555088,0.0,0.028334091,0.028268197,0.207081414,0.02850869,0.022620682,0.026847413,0.130610696,0.792789096,9.691346464,4.75480221,0.8329276,0.636010561,0.5713373348000002,2.7217084270000003,10.6987910948,5.828782718,0.028330672,5.9829535931999995,6.651059933399999,0.17259594,12.32027258
383,BB,Company 248,Rating agency 4,6/27/2012,Consumer Services,1.741656201,0.363049078,0.364567516,0.0,0.076836266,0.0800695218,1.009277944,0.09025385639999998,0.066091974,-0.029909074,0.155060243,0.032912957,0.204049789,2.370328412,0.994735145,0.419949561,1.248260147,-0.329312542,1.6307189640000002,2.338865647,0.07958307340000001,1.2684839394,-0.257541636,0.0661143176,0.0
384,BBB,Company 302,Rating agency 4,6/27/2012,Finance,1.7017237567999999,1.0884879144000001,0.776574248,7.224342162,0.054450535,0.072968931,1.005078424,0.10444132,0.012237494,0.018175342,0.04217931,0.229486402,10.6492629,2.396678022,0.712423407,0.221152249,0.804382569,0.6391228553999999,3.1694989395999995,3.388908918,0.072145134,12.30631352,0.7662727200000001,0.119227705,0.0
385,A,Company 279,Rating agency 2,7/3/2012,Health Care,1.154362108,0.548770507,0.199510646,35.44907175,0.111619834,0.132516068,0.739191096,0.110719894,0.055076709,0.085322654,0.143511425,0.489444816,3.313174872,1.627897001,0.622195231,-0.068775867,0.927284657,3.852889163,3.3297647108,2.632320505,0.132690681,10.716601454000001,4.157655352,0.393567655,2.085464796
386,A,Company 113,Rating agency 2,7/4/2012,Energy,1.45647639,1.218114457,0.234590828,93.00463767,0.066969857,0.156817874,0.259350413,0.119075849,0.061961858,0.272179048,0.147807761,0.909914518,1.991766557,1.325470173,0.553363914,0.577047953,0.203387283,0.631387166,2.3269069422,2.359309542,0.224349017,5.350053053,3.161790197,0.096830253,4.038916314
388,BBB,Company 153,Rating agency 4,7/6/2012,Public Utilities,0.62007311,0.234402371,0.001401011,29.4449392,0.097144935,0.140634828,0.481712506,0.184488789,0.035910426,0.060659914,0.127144151,0.370140427,0.437189087,2.565112279,0.715627885,0.257616439,-0.100790292,-1.066769818,0.023456358,3.611151154,0.140316648,5.863063521,10.70186397,0.28371667,4.815693446
389,BBB,Company 31,Rating agency 4,7/6/2012,Basic Industries,1.57722711,0.921192362,0.130229708,26.60908404,0.117062524,0.074374004,0.195493432,0.08733471,0.088345345,0.070546036,0.216143234,0.747083945,2.145235102,1.412580882,0.583245509,0.223031922,0.322958378,2.128592517,1.0861628316,2.406031544,0.074001783,7.84520764,6.525306874,0.125309768,4.376005276
390,B,Company 305,Rating agency 4,7/10/2012,Energy,0.88153557,0.786334747,0.008360863,60.76927582,0.252806015,0.11059194219999999,0.567076533,0.35747011,0.101917079,0.163746571,0.199667337,0.402702526,0.446673577,0.95522688,0.48865048,0.310378046,0.554696569,2.722595712,3.8654876818000004,1.967503948,0.13094178,8.567094689,4.890089217,0.2567538464,2.107218248
391,BBB,Company 195,Rating agency 4,7/10/2012,Basic Industries,1.882593236,1.3268247919999998,0.26300713,40.97368994,0.108441636,0.163624941,0.205403166,0.172882026,0.112913622,0.1965095,0.207616232,1.038498849,2.351128231,0.822744446,0.454097254,0.342854368,0.379616921,3.605070218,5.9092590408,1.832067476,0.164689253,3.832325862,9.431085305,0.173109107,13.10588847
